id,release_date,title,production_budget,domestic_gross,worldwide_gross,year,movie_id,runtime_minutes,genres,averagerating,numvotes,studio,foreign_gross,roi,profit_musd,intl_share
10,2012-10-26,Fun Size,14000000.0,9409538.0,11166615.0,2012,tt1663143,86.0,"Adventure,Comedy",5.4,12926,Par.,2000000.0,-0.20238464285714286,-2.833385,0.17529193557179967
16,2015-10-23,Suffragette,14000000.0,4702420.0,34044909.0,2015,tt3077214,106.0,"Biography,Drama,History",6.9,34306,Focus,11300000.0,1.4317792142857142,20.044909,0.706143195841629
18,2014-12-19,Mr. Turner,14000000.0,3958546.0,25187026.0,2014,tt2473794,150.0,"Biography,Drama,History",6.8,22661,SPC,18200000.0,0.7990732857142857,11.187026,0.8213535310484722
22,2010-08-06,Flipped,14000000.0,1755212.0,4289993.0,2010,tt0817177,90.0,"Comedy,Drama,Romance",7.7,74937,WB,,-0.6935719285714286,-9.710007,
27,2011-09-30,Margaret,14000000.0,47185.0,623292.0,2011,tt0466893,150.0,Drama,6.5,14708,FoxS,,-0.9554791428571429,-13.376708,
36,2012-10-12,Seven Psychopaths,13500000.0,15024049.0,33035736.0,2012,tt1931533,110.0,"Comedy,Crime",7.2,223493,CBS,4400000.0,1.4470915555555555,19.535736,0.22652331653405527
46,2010-12-03,Black Swan,13000000.0,106954678.0,331266710.0,2010,tt0947798,108.0,"Drama,Thriller",8.0,648854,FoxS,222400000.0,24.482054615384616,318.26671,0.6752598789563875
48,2011-02-11,Justin Bieber: Never Say Never,13000000.0,73013910.0,99034125.0,2011,tt1702443,105.0,"Documentary,Music",1.6,74978,Par.,26000000.0,6.618009615384615,86.034125,0.2625893674939208
49,2018-07-04,The First Purge,13000000.0,69488745.0,136617305.0,2018,tt6133466,98.0,"Action,Horror,Sci-Fi",5.1,41741,Uni.,67500000.0,9.509023461538462,123.617305,0.4927412102359212
50,2016-03-16,Miracles from Heaven,13000000.0,61705123.0,73798736.0,2016,tt4257926,109.0,"Biography,Drama,Family",7.1,17734,TriS,12200000.0,4.6768258461538466,60.798736,0.16507651303144438
54,2016-06-24,The Shallows,13000000.0,55121623.0,118763442.0,2016,tt4052882,86.0,"Drama,Horror,Thriller",6.3,106927,Sony,64000000.0,8.135649384615384,105.763442,0.5372660176062242
61,2014-10-10,St. Vincent,13000000.0,44137712.0,54837234.0,2014,tt2170593,102.0,"Comedy,Drama",7.3,89372,Wein.,10700000.0,3.2182487692307693,41.837234,0.19512119688728077
62,2014-07-02,Earth to Echo,13000000.0,38934842.0,42174545.0,2014,tt2183034,91.0,"Adventure,Family,Sci-Fi",5.8,17627,Rela.,6400000.0,2.2441957692307692,29.174545,0.14117177247468957
76,2013-03-22,Admission,13000000.0,18007317.0,18733666.0,2013,tt1814621,107.0,"Comedy,Drama,Romance",5.7,31849,Focus,,0.44105123076923075,5.733666,
77,2012-09-21,The Perks of Being a Wallflower,13000000.0,17742948.0,33069303.0,2012,tt1659337,103.0,Drama,8.0,422671,LG/S,15600000.0,1.5437925384615385,20.069303,0.46786504900526493
80,2015-10-16,Room,13000000.0,14677674.0,36262783.0,2015,tt3170832,118.0,"Drama,Thriller",8.2,316791,A24,20700000.0,1.7894448461538461,23.262783,0.5851147817123308
81,2015-10-16,Woodlawn,13000000.0,14394097.0,14403703.0,2015,tt4183692,123.0,"Drama,Sport",6.5,6070,PFR,,0.10797715384615385,1.403703,
86,2015-07-17,Bajrangi Bhaijaan,13000000.0,8178001.0,121778347.0,2015,tt3863552,163.0,"Action,Comedy,Drama",8.0,63747,Eros,,8.367565153846154,108.778347,
99,2015-12-04,Youth,13000000.0,2703296.0,24001573.0,2015,tt3312830,124.0,"Comedy,Drama,Music",7.3,64418,FoxS,,0.8462748461538462,11.001573,
3,2015-07-24,The Vatican Tapes,13000000.0,1784763.0,14929184.0,2015,tt1524575,91.0,"Horror,Thriller",5.0,14822,LGF,,0.14839876923076922,1.929184,
7,2011-07-29,Attack the Block,13000000.0,1024175.0,6459183.0,2011,tt1478964,88.0,"Action,Comedy,Sci-Fi",6.7,93868,SGem,4800000.0,-0.5031397692307692,-6.540817,0.8241510600213764
11,2010-06-18,The Killer Inside Me,13000000.0,217277.0,3617277.0,2010,tt0954947,109.0,"Crime,Drama,Horror",6.1,31727,IFC,3800000.0,-0.721747923076923,-9.382723,0.9459143594031479
14,2013-03-15,The Call,12800000.0,51872378.0,69821476.0,2013,tt1911644,94.0,"Crime,Drama,Horror",6.7,103780,TriS,16700000.0,4.4548028125,57.021476,0.2435382946760283
14,2013-03-15,The Call,12800000.0,51872378.0,69821476.0,2013,tt2926868,25.0,Documentary,7.9,12,TriS,16700000.0,4.4548028125,57.021476,0.2435382946760283
16,2014-09-12,The Drop,12600000.0,10724389.0,19054534.0,2014,tt1600196,106.0,"Crime,Drama",7.1,132161,FoxS,7900000.0,0.5122646031746032,6.454534,0.42417498904259354
18,2010-09-03,Machete,12500000.0,26593646.0,46370970.0,2010,tt0985694,105.0,"Action,Crime,Thriller",6.6,182320,Fox,17500000.0,2.7096776,33.87097,0.39688258031554025
28,2010-10-15,Conviction,12500000.0,6797696.0,11826980.0,2010,tt1244754,107.0,"Biography,Crime,Drama",7.2,39771,FoxS,2900000.0,-0.0538416,-0.67302,0.299040101896368
32,2010-12-17,Casino Jack,12500000.0,2039869.0,2272186.0,2010,tt1194417,108.0,"Biography,Comedy,Crime",6.2,16191,ATO,40700.0,-0.81822512,-10.227814,0.019561956368666457
37,2012-10-05,The Paperboy,12500000.0,677200.0,4027663.0,2012,tt1496422,107.0,"Crime,Drama,Mystery",5.8,33940,MNE,661000.0,-0.67778696,-8.472337,0.49394709311014795
45,2012-04-20,Think Like a Man,12000000.0,91547205.0,113373764.0,2012,tt1621045,122.0,"Comedy,Romance",6.6,41043,SGem,4500000.0,8.447813666666667,101.373764,0.046851962011804506
52,2012-02-24,Act of Valor,12000000.0,70012847.0,82497035.0,2012,tt1591479,110.0,"Action,Adventure,Drama",6.5,63787,Rela.,11300000.0,5.874752916666667,70.497035,0.138969430009012
58,2012-03-02,Project X,12000000.0,54731865.0,103028188.0,2012,tt1636826,88.0,Comedy,6.7,177782,WB,48000000.0,7.585682333333334,91.028188,0.46723575007618134
59,2017-11-10,"Three Billboards Outside Ebbing, Missouri",12000000.0,54513740.0,160191915.0,2017,tt5027774,115.0,"Crime,Drama",8.2,344047,FoxS,104700000.0,12.34932625,148.191915,0.6576065608407917
60,2016-11-25,Lion,12000000.0,51739495.0,149570720.0,2016,tt3741834,118.0,"Biography,Drama",8.1,181601,Wein.,88600000.0,11.464226666666667,137.57072,0.6313261993710324
65,2013-11-22,Philomena,12000000.0,37709979.0,98963392.0,2013,tt2431286,98.0,"Biography,Comedy,Drama",7.6,88704,Wein.,62400000.0,7.246949333333333,86.963392,0.623314484962583
68,2015-07-24,Paper Towns,12000000.0,32000304.0,85450484.0,2015,tt3622592,109.0,"Comedy,Drama,Mystery",6.3,87742,Fox,53500000.0,6.120873666666666,73.450484,0.6257287693386447
77,2016-08-12,Hell or High Water,12000000.0,27007844.0,37584304.0,2016,tt2582782,102.0,"Action,Crime,Drama",7.6,176469,LGF,10900000.0,2.1320253333333334,25.584304,0.28753943379106445
79,2012-07-05,Katy Perry: Part of Me,12000000.0,25326071.0,32700439.0,2012,tt2215719,93.0,"Documentary,Music",5.9,13034,Par.,7400000.0,1.7250365833333334,20.700439,0.22611941409037462
80,2014-12-12,Top Five,12000000.0,25317379.0,26001741.0,2014,tt2784678,102.0,"Comedy,Romance",6.4,24744,Par.,800000.0,1.16681175,14.001741,0.030630945011748692
84,2015-01-30,Project Almanac,12000000.0,22348241.0,32909437.0,2015,tt2436386,106.0,"Drama,Mystery,Sci-Fi",6.4,71500,Par.,10900000.0,1.7424530833333334,20.909437,0.3278368921832587
85,2010-05-14,Just Wright,12000000.0,21540363.0,21867665.0,2010,tt1407061,100.0,"Comedy,Romance,Sport",5.9,12466,FoxS,29900.0,0.8223054166666667,9.867665,0.0013861676141825438
91,2013-11-15,Nebraska,12000000.0,17654912.0,24761360.0,2013,tt1821549,115.0,"Adventure,Comedy,Drama",7.7,105304,Par.,10000000.0,1.0634466666666667,12.76136,0.36159941496107456
94,2011-12-09,Young Adult,12000000.0,16311571.0,22750356.0,2011,tt1625346,94.0,"Comedy,Drama",6.3,74071,Par.,6600000.0,0.895863,10.750356,0.2880640528752917
95,2013-11-01,About Time,12000000.0,15323921.0,89309178.0,2013,tt2194499,123.0,"Comedy,Drama,Fantasy",7.8,263136,Uni.,71800000.0,6.4424315,77.309178,0.8241135060943825
96,2018-12-14,If Beale Street Could Talk,12000000.0,14915773.0,19859167.0,2018,tt7125860,119.0,"Drama,Romance",7.2,25512,Annapurna,5700000.0,0.6549305833333333,7.859167,0.2764873284159658
97,2017-07-14,Wish Upon,12000000.0,14301505.0,23477345.0,2017,tt5322012,90.0,"Drama,Fantasy,Horror",5.0,14962,BG,,0.9564454166666667,11.477345,
9,2012-09-14,Arbitrage,12000000.0,7919574.0,35830713.0,2012,tt1764183,107.0,"Drama,Thriller",6.6,46774,RAtt.,27600000.0,1.98589275,23.830713,0.777036346212936
29,2013-03-01,Stoker,12000000.0,1703125.0,12034913.0,2013,tt1682180,99.0,"Drama,Thriller",6.8,97393,FoxS,10400000.0,0.0029094166666666665,0.034913,0.8592822101729926
34,2012-04-20,Darling Companion,12000000.0,793352.0,1200346.0,2012,tt1730687,103.0,"Comedy,Drama,Romance",5.1,3085,SPC,,-0.8999711666666667,-10.799654,
47,2011-08-19,5 Days of War,12000000.0,17479.0,87793.0,2011,tt1486193,113.0,"Action,Drama,War",5.6,13089,Anch.,,-0.9926839166666667,-11.912207,
60,2015-11-20,Carol,11800000.0,12711491.0,42843521.0,2015,tt2402927,118.0,"Drama,Romance",7.2,100680,Wein.,27600000.0,2.6308068644067797,31.043521,0.6846682996667129
62,2016-01-22,Dirty Grandpa,11500000.0,35593113.0,105078449.0,2016,tt1860213,102.0,Comedy,5.9,101393,LGF,58500000.0,8.137256434782609,93.578449,0.6217245676630977
68,2010-12-10,The Fighter,11000000.0,93617009.0,129262388.0,2010,tt0964517,116.0,"Biography,Drama,Sport",7.8,316539,Par.,35600000.0,10.751126181818181,118.262388,0.2755055257470013
73,2014-08-22,If I Stay,11000000.0,50474843.0,78356170.0,2014,tt1355630,107.0,"Drama,Fantasy,Music",6.8,107625,WB (NL),28400000.0,6.1232881818181815,67.35617,0.36006410814662415
79,2015-11-04,Brooklyn,11000000.0,38322743.0,62076141.0,2015,tt2381111,117.0,"Drama,Romance",7.5,117021,FoxS,23800000.0,4.643285545454545,51.076141,0.38311251001907626
81,2015-04-01,Woman in Gold,11000000.0,33307793.0,58586407.0,2015,tt2404425,109.0,"Biography,Drama,History",7.3,48501,Wein.,28300000.0,4.326037,47.586407,0.45935747122121384
83,2017-12-08,"I, Tonya",11000000.0,30014534.0,53797409.0,2017,tt5580036,120.0,"Biography,Comedy,Drama",7.5,141668,Neon,23900000.0,3.8906735454545456,42.797409,0.4432941959583663
94,2013-12-06,Inside Llewyn Davis,11000000.0,13248209.0,32943247.0,2013,tt2042568,104.0,"Drama,Music",7.5,123759,CBS,19700000.0,1.9948406363636364,21.943247,0.5979080683869645
100,2016-07-06,Sultan,11000000.0,5599781.0,72989781.0,2016,tt4832640,170.0,"Action,Drama,Sport",7.1,33371,Yash,81100000.0,5.6354346363636365,61.989781,0.9354118207057525
34,2010-04-30,Housefull,10100000.0,1183658.0,18726300.0,2010,tt1573072,144.0,Comedy,5.5,11089,Eros,1200000.0,0.8540891089108911,8.6263,0.503427924643552
42,2016-07-01,The Purge: Election Year,10000000.0,79042440.0,118514727.0,2016,tt4094724,108.0,"Action,Horror,Sci-Fi",6.0,80254,Uni.,39400000.0,10.8514727,108.514727,0.33265103285612824
43,2018-05-18,Book Club,10000000.0,68566296.0,91113683.0,2018,tt6857166,104.0,"Comedy,Drama,Romance",6.1,18728,Par.,,8.1113683,81.113683,
45,2018-01-05,Insidious: The Last Key,10000000.0,67745330.0,167885588.0,2018,tt5726086,103.0,"Horror,Mystery,Thriller",5.7,42154,Uni.,100100000.0,15.7885588,157.885588,0.5963823956257823
53,2017-11-03,Lady Bird,10000000.0,48958273.0,78610769.0,2017,tt4925292,94.0,"Comedy,Drama",7.4,177677,A24,30000000.0,6.8610769,68.610769,0.3799475198754664
56,2018-06-08,Hereditary,10000000.0,44069456.0,70133905.0,2018,tt7784604,127.0,"Drama,Horror,Mystery",7.3,151571,A24,35300000.0,6.0133905,60.133905,0.4447554736925499
57,2018-03-16,"Love, Simon",10000000.0,40826341.0,65520633.0,2018,tt5164432,110.0,"Comedy,Drama,Romance",7.6,81575,Fox,25500000.0,5.5520633,55.520633,0.38446263755149707
61,2017-10-27,Jigsaw,10000000.0,38052832.0,102445196.0,2017,tt3348730,92.0,"Crime,Horror,Mystery",5.8,57184,LGF,64900000.0,9.2445196,92.445196,0.6303857673385809
70,2017-05-19,"Everything, Everything",10000000.0,34121140.0,61603136.0,2017,tt5001718,96.0,"Drama,Romance",6.4,26811,WB,27500000.0,5.1603136,51.603136,0.4462754178192744
71,2010-09-17,Devil,10000000.0,33679655.0,63354114.0,2010,tt1314655,80.0,"Horror,Mystery,Thriller",6.2,122080,Uni.,29100000.0,5.3354114,53.354114,0.46352596235197535
73,2015-03-06,The Second Best Exotic Marigold Hotel,10000000.0,33078266.0,90384306.0,2015,tt2555736,122.0,"Comedy,Drama",6.6,28931,FoxS,52900000.0,8.0384306,80.384306,0.6152717711241118
80,2018-08-10,Slender Man,10000000.0,30564825.0,51723644.0,2018,tt5690360,93.0,"Horror,Mystery,Thriller",3.2,19650,SGem,21200000.0,4.1723644,41.723644,0.40954451212768517
85,2016-09-09,When the Bough Breaks,10000000.0,29747603.0,30768449.0,2016,tt1389139,107.0,"Crime,Drama,Horror",5.1,4729,SGem,911000.0,2.0768449,20.768449,0.02971433499432443
91,2015-08-21,Sinister 2,10000000.0,27740955.0,54104225.0,2015,tt2752772,97.0,"Horror,Mystery,Thriller",5.3,41782,Focus,25100000.0,4.4104225,44.104225,0.47501033999101644
92,2016-01-08,The Forest,10000000.0,26594261.0,40749230.0,2016,tt3387542,93.0,"Horror,Mystery,Thriller",4.8,36423,Focus,11000000.0,3.074923,30.74923,0.29259785157101503
92,2016-01-08,The Forest,10000000.0,26594261.0,40749230.0,2016,tt4982356,109.0,"Drama,Fantasy,Horror",6.5,222,Focus,11000000.0,3.074923,30.74923,0.29259785157101503
99,2010-11-12,Skyline,10000000.0,21416355.0,68264973.0,2010,tt1564585,92.0,"Action,Sci-Fi,Thriller",4.4,83710,Uni.,45400000.0,5.8264973,58.264973,0.6794743592343522
100,2017-12-01,The Disaster Artist,10000000.0,21120616.0,28717667.0,2017,tt3521126,104.0,"Biography,Comedy,Drama",7.4,111737,A24,8700000.0,1.8717667,18.717667,0.2917444763716484
1,2016-09-16,Blair Witch,10000000.0,20777061.0,38985577.0,2016,tt1540011,89.0,"Horror,Mystery,Thriller",5.0,36867,LGF,24400000.0,2.8985577,28.985577,0.5400971081319345
7,2015-10-23,Paranormal Activity: The Ghost Dimension,10000000.0,18297124.0,77959374.0,2015,tt2473510,88.0,"Horror,Mystery,Thriller",4.6,22361,Par.,60600000.0,6.7959374,67.959374,0.7680888342647318
22,2011-11-23,My Week with Marilyn,10000000.0,14597405.0,34240572.0,2011,tt1655420,99.0,"Biography,Drama",7.0,79337,Wein.,20500000.0,2.4240572,24.240572,0.5840887666766247
23,2014-12-25,Big Eyes,10000000.0,14482031.0,27317872.0,2014,tt1126590,106.0,"Biography,Crime,Drama",7.0,77447,Wein.,14800000.0,1.7317872,17.317872,0.5054294218867537
23,2014-12-25,Big Eyes,10000000.0,14482031.0,27317872.0,2014,tt4317898,,Documentary,7.2,43,Wein.,14800000.0,1.7317872,17.317872,0.5054294218867537
39,2013-01-25,Movie 43,10000000.0,8840453.0,31164747.0,2013,tt1333125,94.0,Comedy,4.3,92980,Rela.,23600000.0,2.1164747,21.164747,0.7274867585850296
40,2018-10-19,Can You Ever Forgive Me?,10000000.0,8803865.0,11752387.0,2018,tt4595882,106.0,"Biography,Comedy,Crime",7.2,29473,FoxS,,0.1752387,1.752387,
42,2010-05-21,MacGruber,10000000.0,8525600.0,8629895.0,2010,tt1470023,90.0,"Action,Comedy,Romance",5.5,39782,Uni.,797000.0,-0.1370105,-1.370105,0.08549117199064639
48,2012-06-22,Seeking a Friend for the End of the World,10000000.0,7078738.0,11766959.0,2012,tt1307068,101.0,"Adventure,Comedy,Drama",6.7,102047,Focus,2600000.0,0.1766959,1.766959,0.268630063134264
50,2016-11-11,Shut In,10000000.0,6900335.0,11360665.0,2016,tt2582500,91.0,"Drama,Mystery,Thriller",4.7,11030,EC,6200000.0,0.1360665,1.360665,0.4732703400332892
51,2011-02-11,Cedar Rapids,10000000.0,6861102.0,7862131.0,2011,tt1477837,87.0,Comedy,6.3,34759,FoxS,,-0.2137869,-2.137869,
52,2012-11-30,The Collection,10000000.0,6810754.0,8890094.0,2012,tt1748227,82.0,"Action,Horror,Thriller",6.1,42256,LD,,-0.1109906,-1.109906,
59,2015-03-20,Danny Collins,10000000.0,5637066.0,8465845.0,2015,tt1772288,106.0,"Biography,Comedy,Drama",7.0,27435,BST,5200000.0,-0.1534155,-1.534155,0.47983467111854816
64,2018-06-15,Gotti,10000000.0,4286367.0,6089100.0,2018,tt1801552,112.0,"Biography,Crime,Drama",4.8,10358,VE,,-0.39109,-3.9109,
66,2016-09-30,Denial,10000000.0,4073448.0,9263940.0,2016,tt4645330,109.0,"Biography,Drama",6.7,16593,BST,,-0.073606,-0.73606,
66,2016-09-30,Denial,10000000.0,4073448.0,9263940.0,2016,tt5897002,93.0,Documentary,7.4,25,BST,,-0.073606,-0.73606,
68,2016-10-14,Max Steel,10000000.0,3818664.0,4563080.0,2016,tt1472584,92.0,"Action,Adventure,Family",4.6,16788,ORF,2500000.0,-0.543692,-5.43692,0.39565325834701764
74,2014-11-14,Rosewater,10000000.0,3128941.0,3185717.0,2014,tt2752688,103.0,"Biography,Drama",6.6,9836,ORF,,-0.6814283,-6.814283,
84,2011-06-24,A Better Life,10000000.0,1759252.0,1884251.0,2011,tt1554091,98.0,"Drama,Romance",7.2,14602,Sum.,,-0.8115749,-8.115749,
84,2011-06-24,A Better Life,10000000.0,1759252.0,1884251.0,2011,tt2027265,110.0,Drama,6.6,1519,Sum.,,-0.8115749,-8.115749,
91,2017-06-02,Churchill,10000000.0,1279681.0,7582196.0,2017,tt2674454,105.0,"Biography,Drama,History",6.3,12047,Cohen,,-0.2417804,-2.417804,
12,2010-10-29,Welcome to the Rileys,10000000.0,152857.0,355919.0,2010,tt1183923,110.0,Drama,7.0,22210,Gold.,158000.0,-0.9644081,-9.644081,0.5082722924045462
27,2015-07-10,Strangerland,10000000.0,17472.0,161097.0,2015,tt2325977,112.0,"Drama,Mystery,Thriller",5.2,7999,Alc,,-0.9838903,-9.838903,
36,2010-10-08,It's a Wonderful Afterlife,10000000.0,0.0,1642939.0,2010,tt1319716,100.0,"Comedy,Drama,Fantasy",5.4,1361,UTV,1300000.0,-0.8357061,-8.357061,1.0
51,2012-12-19,Amour,9700000.0,6738954.0,36787044.0,2012,tt1602620,127.0,"Drama,Romance",7.9,84960,SPC,13100000.0,2.792478762886598,27.087044,0.6603170711520375
56,2016-12-21,Dangal,9500000.0,12391761.0,294654618.0,2016,tt5074352,161.0,"Action,Biography,Drama",8.5,123638,UTV,290500000.0,30.01627557894737,285.154618,0.9590884844173757
57,2010-03-19,The Runaways,9500000.0,3573673.0,5278632.0,2010,tt1017451,106.0,"Biography,Drama,Music",6.6,43792,App.,1100000.0,-0.4443545263157895,-4.221368,0.23536092490852484
62,2011-11-11,Melancholia,9400000.0,3030848.0,21817298.0,2011,tt1527186,135.0,"Drama,Sci-Fi",7.2,153434,Magn.,12900000.0,1.3209891489361703,12.417298,0.8097497383692318
64,2012-11-13,Jab Tak Hai Jaan,9200000.0,3047539.0,5806666.0,2012,tt2176013,176.0,"Drama,Romance",6.8,48364,Yash,,-0.36884065217391304,-3.393334,
66,2010-05-21,Kites,9200000.0,1685269.0,17155193.0,2010,tt1198101,123.0,"Action,Drama,Romance",6.1,11353,Relbig.,1300000.0,0.8646948913043478,7.955193,0.43547164426388374
71,2014-07-18,The Purge: Anarchy,9000000.0,71562550.0,111534881.0,2014,tt2975578,103.0,"Action,Horror,Sci-Fi",6.5,126203,Uni.,40000000.0,11.392764555555555,102.534881,0.35854325667529113
75,2016-10-21,Ouija: Origin of Evil,9000000.0,35144505.0,81831866.0,2016,tt4361050,99.0,"Drama,Horror,Mystery",6.1,47099,Uni.,46600000.0,8.092429555555556,72.831866,0.570068899432445
86,2016-11-18,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,2016,tt1878870,104.0,"Comedy,Drama",7.3,87602,STX,4400000.0,1.1217781111111111,10.096003,0.23364941319746407
87,2016-12-02,Jackie,9000000.0,13960394.0,36588512.0,2016,tt1619029,100.0,"Biography,Drama,History",6.7,66008,FoxS,,3.0653902222222222,27.588512,
92,2016-11-04,Loving,9000000.0,7710234.0,12898064.0,2016,tt4669986,123.0,"Biography,Drama,Romance",7.0,28079,Focus,5200000.0,0.43311822222222224,3.898064,0.4027812354137036
5,2018-12-25,Destroyer,9000000.0,1533324.0,3681096.0,2018,tt7137380,121.0,"Action,Crime,Drama",6.2,13683,Annapurna,4000000.0,-0.5909893333333334,-5.318904,0.722892785602289
30,2016-11-18,Manchester by the Sea,8500000.0,47695371.0,77733867.0,2016,tt4034228,137.0,Drama,7.8,214557,RAtt.,31300000.0,8.145160823529412,69.233867,0.39622574846822356
34,2014-10-31,Nightcrawler,8500000.0,32381218.0,50334418.0,2014,tt2872718,117.0,"Crime,Drama,Thriller",7.9,404476,ORF,6300000.0,4.921696235294117,41.834418,0.1628697421058458
38,2013-09-27,Baggage Claim,8500000.0,21569509.0,22885836.0,2013,tt1171222,96.0,Comedy,5.1,8296,FoxS,887000.0,1.692451294117647,14.385836,0.03949857032542324
39,2016-10-07,Middle School: The Worst Years of My Life,8500000.0,20007149.0,23311293.0,2016,tt4981636,92.0,"Comedy,Family",6.1,6413,LGF,3300000.0,1.7425050588235294,14.811293,0.1415874588522174
47,2014-06-13,The Rover,8500000.0,1109199.0,3180252.0,2014,tt2345737,103.0,"Action,Crime,Drama",6.4,40576,A24,2100000.0,-0.625852705882353,-5.319748,0.6543688939202587
54,2013-05-31,Yeh Jawaani Hai Deewani,8300000.0,3827466.0,50827466.0,2013,tt2178470,160.0,"Comedy,Drama,Musical",7.1,33971,Eros,,5.123791084337349,42.527466,
67,2010-09-17,Easy A,8000000.0,58401464.0,76200721.0,2010,tt1282140,92.0,"Comedy,Drama,Romance",7.1,330125,SGem,16600000.0,8.525090125,68.200721,0.22132901299099975
73,2011-09-30,50/50,8000000.0,35016118.0,41334735.0,2011,tt1306980,100.0,"Comedy,Drama,Romance",7.7,300475,Sum.,4200000.0,4.166841875,33.334735,0.10709882094908017
75,2015-09-02,A Walk in the Woods,8000000.0,29499394.0,37119358.0,2015,tt1178665,104.0,"Adventure,Biography,Comedy",6.3,22033,BG,8000000.0,3.63991975,29.119358,0.21333678085571195
78,2014-01-31,That Awkward Moment,8000000.0,26068955.0,53068955.0,2014,tt1800246,94.0,"Comedy,Romance",6.2,92148,Focus,14400000.0,5.633619375,45.068955,0.3558283133330228
88,2013-09-18,Enough Said,8000000.0,17550872.0,25621449.0,2013,tt2390361,93.0,"Comedy,Drama,Romance",7.0,55698,FoxS,7700000.0,2.202681125,17.621449,0.30493996405351864
97,2011-04-29,Prom,8000000.0,10130219.0,10763183.0,2011,tt1604171,104.0,"Comedy,Drama,Family",5.4,14279,BV,,0.345397875,2.763183,
100,2015-06-12,Me and Earl and the Dying Girl,8000000.0,6758416.0,9266180.0,2015,tt2582496,105.0,"Comedy,Drama,Romance",7.8,112627,FoxS,2300000.0,0.1582725,1.26618,0.25390752643729325
1,2010-10-08,It's Kind of a Funny Story,8000000.0,6363628.0,6632950.0,2010,tt0804497,101.0,"Comedy,Drama,Romance",7.1,125583,Focus,128000.0,-0.17088125,-1.36705,0.019717704095182288
5,2016-09-02,Morgan,8000000.0,3915251.0,7298786.0,2016,tt4520364,92.0,"Action,Horror,Sci-Fi",5.8,35487,Fox,4900000.0,-0.08765175,-0.701214,0.555854847468325
6,2015-12-30,Anomalisa,8000000.0,3759286.0,5706168.0,2015,tt2401878,90.0,"Animation,Comedy,Drama",7.3,58010,Par.,1900000.0,-0.286729,-2.293832,0.3357313979183946
8,2010-12-29,Another Year,8000000.0,3205706.0,20005613.0,2010,tt1431181,129.0,"Comedy,Drama",7.3,26273,SPC,16500000.0,1.500701625,12.005613,0.8373209262332443
14,2010-11-19,Made in Dagenham,8000000.0,1095369.0,15644196.0,2010,tt1371155,113.0,"Biography,Comedy,Drama",7.2,13121,SPC,11300000.0,0.9555245,7.644196,0.9116307872722466
28,2010-10-29,Wild Target,8000000.0,109338.0,5314194.0,2010,tt1235189,98.0,"Action,Comedy,Crime",6.8,33915,Free,3300000.0,-0.33572575,-2.685806,0.9679298444448746
31,2016-11-18,A Street Cat Named Bob,8000000.0,82703.0,17382693.0,2016,tt3606888,103.0,"Biography,Comedy,Drama",7.4,23204,Cleopatra,,1.172836625,9.382693,
68,2016-06-24,The Neon Demon,7500000.0,1333124.0,3559803.0,2016,tt1974419,117.0,"Horror,Thriller",6.2,72359,BG,,-0.5253596,-3.940197,
77,2017-01-13,The Bye Bye Man,7400000.0,22395806.0,31187727.0,2017,tt4030600,96.0,"Drama,Fantasy,Horror",4.3,17743,STX,4300000.0,3.214557702702703,23.787727,0.16107399042381415
88,2012-06-29,Magic Mike,7000000.0,113721571.0,170549753.0,2012,tt1915581,110.0,"Comedy,Drama",6.1,123955,WB,53500000.0,23.364250428571427,163.549753,0.31993480075605796
93,2011-05-06,Jumping the Broom,7000000.0,37295394.0,38158601.0,2011,tt1640484,112.0,"Comedy,Drama",5.7,9089,TriS,415000.0,4.4512287142857145,31.158601,0.011004923470171115
4,2017-04-07,Gifted,7000000.0,24801212.0,36964656.0,2017,tt4481414,101.0,Drama,7.6,82426,FoxS,18200000.0,4.280665142857143,29.964656,0.4232438843816774
11,2015-06-19,Dope,7000000.0,17506470.0,18190831.0,2015,tt3850214,103.0,"Comedy,Crime,Drama",7.2,76557,ORF,480000.0,1.598690142857143,11.190831,0.026686726189185536
14,2014-01-17,Devil's Due,7000000.0,15821461.0,36146087.0,2014,tt2752758,89.0,"Horror,Mystery,Thriller",4.1,15502,Fox,21100000.0,4.163726714285715,29.146087,0.5714833440637682
27,2010-06-18,Cyrus,7000000.0,7468936.0,10062896.0,2010,tt1327709,87.0,"Crime,Horror,Mystery",4.7,944,FoxS,2500000.0,0.4375565714285714,3.062896,0.25077901994756513
27,2010-06-18,Cyrus,7000000.0,7468936.0,10062896.0,2010,tt1336617,91.0,"Comedy,Drama,Romance",6.3,32457,FoxS,2500000.0,0.4375565714285714,3.062896,0.25077901994756513
42,2010-12-22,Somewhere,7000000.0,1785645.0,17023121.0,2010,tt1421051,97.0,"Comedy,Drama",6.3,40250,Focus,12200000.0,1.4318744285714287,10.023121,0.8723230140619185
45,2013-11-15,The Christmas Candle,7000000.0,1632000.0,1933829.0,2013,tt2739338,100.0,"Drama,Family",6.2,1538,ELS,,-0.7237387142857142,-5.066171,
51,2015-10-02,Freeheld,7000000.0,546201.0,1732228.0,2015,tt1658801,103.0,"Biography,Drama,Romance",6.5,10534,LGF,,-0.7525388571428572,-5.267772,
